tokenID,name,description,file_name,external_url,attributes[Season],attributes[Access],attributes[Network]
103,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
104,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
105,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
106,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
107,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
108,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
109,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
110,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
111,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
112,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
113,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
114,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
115,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
116,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
117,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
118,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
119,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
120,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
121,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
122,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
123,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
124,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
125,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
126,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
127,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
128,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
129,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
130,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
131,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
132,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
133,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
134,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
135,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
136,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
